,time,location_cluster,precipitation_diff,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
1235,1983-05-31,2,-0.6941115060724194,1983,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
1236,1983-06-30,2,1.3484974834121382,1983,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1237,1983-06-30,1,-0.19340502240389812,1983,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1238,1983-06-30,0,0.5525900198110301,1983,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1239,1983-07-31,1,-0.2612743964453633,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1240,1983-07-31,0,0.7658952869587048,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1241,1983-07-31,2,0.21971137486377135,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1242,1983-08-31,0,-2.311725153917183,1983,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1243,1983-08-31,1,0.19318996736878458,1983,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1244,1983-08-31,2,-1.19380307828783,1983,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1245,1983-09-30,2,-0.05494341244536338,1983,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1246,1983-09-30,0,0.7364964903029341,1983,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1247,1983-09-30,1,-0.6975534424207511,1983,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1248,1983-10-31,0,0.31623846416832313,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1249,1983-10-31,2,0.15294849984326753,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1250,1983-10-31,1,0.46418027909714654,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1251,1983-11-30,0,15.050544417952407,1983,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1252,1983-11-30,2,6.49130601973147,1983,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1253,1983-11-30,1,2.2462312897228394,1983,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1254,1983-12-31,0,-8.050544270788288,1983,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1255,1983-12-31,1,1.219439815361234,1983,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1256,1983-12-31,2,-5.107859475230962,1983,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1257,1984-01-31,2,1.0697368708690576,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1258,1984-01-31,0,-1.2773633362827255,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1259,1984-01-31,1,-3.2974910894353187,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1260,1984-02-29,2,-1.3415432563588636,1984,2,29,9,2,60,1,Winter,0.5000000000000001,-0.22252093395631434
1261,1984-02-29,0,1.5001383874423926,1984,2,29,9,2,60,1,Winter,0.5000000000000001,-0.22252093395631434
1262,1984-02-29,1,0.7137628999037895,1984,2,29,9,2,60,1,Winter,0.5000000000000001,-0.22252093395631434
1263,1984-03-31,0,-2.5320878710090584,1984,3,31,13,5,91,1,Spring,6.123233995736766e-17,-0.2225209339563146
1264,1984-03-31,2,0.557544934620207,1984,3,31,13,5,91,1,Spring,6.123233995736766e-17,-0.2225209339563146
1265,1984-03-31,1,0.7226767856375236,1984,3,31,13,5,91,1,Spring,6.123233995736766e-17,-0.2225209339563146
1266,1984-04-30,1,-0.862256749969712,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
1267,1984-04-30,0,-1.6657373181335862,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
1268,1984-04-30,2,-0.9441072629769947,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
1269,1984-05-31,1,-0.2971219995552985,1984,5,31,22,3,152,2,Spring,-0.8660254037844387,-0.900968867902419
1270,1984-05-31,0,-0.026380548328440057,1984,5,31,22,3,152,2,Spring,-0.8660254037844387,-0.900968867902419
1271,1984-05-31,2,0.8981395257958411,1984,5,31,22,3,152,2,Spring,-0.8660254037844387,-0.900968867902419
1272,1984-06-30,1,0.46979689966774973,1984,6,30,26,5,182,2,Summer,-1.0,-0.2225209339563146
1273,1984-06-30,2,-0.11967458589962776,1984,6,30,26,5,182,2,Summer,-1.0,-0.2225209339563146
1274,1984-06-30,0,-2.167068762264975,1984,6,30,26,5,182,2,Summer,-1.0,-0.2225209339563146
1275,1984-07-31,1,-1.4106571347202839,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
1276,1984-07-31,2,-2.8721336199338565,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
1277,1984-07-31,0,-3.461262329281519,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
1278,1984-08-31,2,0.42338710261511986,1984,8,31,35,4,244,3,Summer,-0.5000000000000004,-0.9009688679024191
1279,1984-08-31,0,0.42375877387769434,1984,8,31,35,4,244,3,Summer,-0.5000000000000004,-0.9009688679024191
1280,1984-08-31,1,0.9332935290002387,1984,8,31,35,4,244,3,Summer,-0.5000000000000004,-0.9009688679024191
1281,1984-09-30,2,0.8258956021761568,1984,9,30,39,6,274,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1282,1984-09-30,0,1.764373109057483,1984,9,30,39,6,274,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1283,1984-09-30,1,-0.8648586401637492,1984,9,30,39,6,274,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1284,1984-10-31,1,1.0119315181286048,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
