,time,precipitation_diff,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
138,1960-07-31,0.9000000357627869,2,1960,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
139,1960-08-31,-0.9000000357627869,2,1960,8,31,35,2,244,3,Summer,-0.5000000000000004,-0.22252093395631434
140,1960-09-30,0.0,2,1960,9,30,39,4,274,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
141,1960-10-31,1.5,2,1960,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
142,1960-11-30,-1.5000000000000142,2,1960,11,30,48,2,335,4,Fall,0.8660254037844384,-0.22252093395631434
143,1960-12-31,2.1000001430511457,2,1960,12,31,52,5,366,4,Winter,1.0,-0.2225209339563146
144,1961-01-31,8.800000429153442,2,1961,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
145,1961-02-28,-6.200000286102309,2,1961,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
146,1961-03-31,-4.1000002622604335,2,1961,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
147,1961-04-30,1.5000001192092967,2,1961,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
148,1961-05-31,-1.00000011920929,2,1961,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
149,1961-06-30,-1.1000000238418597,2,1961,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
150,1961-07-31,1.9984014443252818e-15,2,1961,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
151,1961-08-31,5.099999904632565,2,1961,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
152,1961-09-30,-3.5999999046325684,2,1961,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
153,1961-10-31,-1.5,2,1961,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
154,1961-11-30,2.799999952316284,2,1961,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
155,1961-12-31,-2.799999952316284,2,1961,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
156,1962-01-31,0.0,2,1962,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
157,1962-02-28,1.6000000238418575,2,1962,2,28,9,2,59,1,Winter,0.5000000000000001,-0.22252093395631434
158,1962-03-31,-1.600000023841858,2,1962,3,31,13,5,90,1,Spring,6.123233995736766e-17,-0.2225209339563146
159,1962-04-30,0.0,2,1962,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
160,1962-05-31,0.0,2,1962,5,31,22,3,151,2,Spring,-0.8660254037844387,-0.900968867902419
161,1962-06-30,3.5388358909926865e-15,2,1962,6,30,26,5,181,2,Summer,-1.0,-0.2225209339563146
162,1962-07-31,0.0,2,1962,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
163,1962-08-31,0.0,2,1962,8,31,35,4,243,3,Summer,-0.5000000000000004,-0.9009688679024191
164,1962-09-30,0.0,2,1962,9,30,39,6,273,3,Fall,-1.8369701987210297e-16,0.6234898018587334
165,1962-10-31,0.0,2,1962,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
166,1962-11-30,3.9999999999999964,2,1962,11,30,48,4,334,4,Fall,0.8660254037844384,-0.9009688679024191
167,1962-12-31,-4.0,2,1962,12,31,1,0,365,4,Winter,1.0,1.0
168,1963-01-31,14.100000381469728,2,1963,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
169,1963-02-28,-13.20000034570694,2,1963,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
170,1963-03-31,-0.9000000357627869,2,1963,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
171,1963-04-30,0.0,2,1963,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
172,1963-05-31,1.0,2,1963,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
173,1963-06-30,-1.0,2,1963,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
174,1963-07-31,0.0,2,1963,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
175,1963-08-31,-2.220446049250313e-16,2,1963,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
176,1963-09-30,-7.105427357601002e-15,2,1963,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
177,1963-10-31,-1.1102230246251565e-15,2,1963,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
