,time,location_cluster,precipitation_diff,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
236,1968-10-31,2,1.105105849838596,1968,10,31,44,3,305,4,Fall,0.5000000000000001,-0.900968867902419
237,1969-01-31,0,7.083856437760202,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
238,1969-01-31,1,1.5505770515626516,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
239,1969-01-31,2,2.4922340226623936,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
240,1969-04-30,1,-1.631670283674891,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
241,1969-04-30,2,-2.6968839605557453,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
242,1969-04-30,0,-7.043368053892119,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
243,1969-07-31,2,-1.1521435595506315,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
244,1969-07-31,0,-3.5535130402905617,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
245,1969-07-31,1,0.13098587917714566,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
246,1969-10-31,2,0.18837243361394296,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
247,1969-10-31,0,1.659442377217917,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
248,1969-10-31,1,-0.5844739762255327,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
249,1970-01-31,0,7.327741133377999,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
250,1970-01-31,1,1.935225475392536,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
251,1970-01-31,2,2.551659072991205,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
252,1970-04-30,1,-1.4478214393509283,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
253,1970-04-30,2,-1.7230890122481202,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
254,1970-04-30,0,-5.24259082858981,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
255,1970-07-31,1,-0.06502077723551292,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
256,1970-07-31,2,-1.2382525658454226,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
257,1970-07-31,0,-4.513316697137981,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
258,1970-10-31,1,-0.22357756529109363,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
259,1970-10-31,0,2.019281694922589,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
260,1970-10-31,2,0.49234840419203096,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
261,1971-01-31,0,10.058232684770779,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
262,1971-01-31,2,3.3112700821936256,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
263,1971-01-31,1,1.456615697508513,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
264,1971-04-30,0,-5.230655874580483,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
265,1971-04-30,2,-1.9200377033602583,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
266,1971-04-30,1,-0.9892546935401902,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
267,1971-07-31,0,-5.85012881051097,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
268,1971-07-31,2,-1.1724823699794091,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
269,1971-07-31,1,-0.12025955020161616,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
270,1971-10-31,0,1.5994329167146146,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
271,1971-10-31,2,-0.0004433631232045876,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
272,1971-10-31,1,-0.38138755228244436,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
273,1972-01-31,2,2.929548096428551,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
274,1972-01-31,1,1.305850797675258,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
275,1972-01-31,0,8.58293022011074,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
276,1972-04-30,1,-0.7355102381021497,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
277,1972-04-30,2,-0.8754964502870481,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
278,1972-04-30,0,-2.6048192142310214,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
279,1972-07-31,1,-0.5527613886133732,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
280,1972-07-31,2,-1.764606563307576,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
281,1972-07-31,0,-8.039472094294725,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
282,1972-10-31,2,-0.5233981766561111,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
283,1972-10-31,0,0.3988846936648702,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
284,1972-10-31,1,-0.1633252821876695,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
285,1973-01-31,0,8.24496233734128,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
286,1973-01-31,1,0.9549651259333456,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
287,1973-01-31,2,2.246567539545735,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
288,1973-04-30,0,-6.3244232401515195,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
289,1973-04-30,1,-0.7690922391790876,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
290,1973-04-30,2,-2.370572828446031,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
291,1973-07-31,0,-2.021833994766036,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
292,1973-07-31,2,-0.4887235577885507,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
293,1973-07-31,1,-0.25334470774333473,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
294,1973-10-31,2,0.9276602051009848,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
295,1973-10-31,0,1.2973157188194913,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
296,1973-10-31,1,0.2975174497715005,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
297,1974-01-31,2,5.247010955306781,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
298,1974-01-31,0,12.813525748635257,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
299,1974-01-31,1,1.8913446385443402,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
300,1974-04-30,0,-6.612192523929661,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
301,1974-04-30,1,-1.232410141698334,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
302,1974-04-30,2,-3.7178665517798444,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
303,1974-07-31,1,-0.9668384202902123,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
304,1974-07-31,2,-1.8735380104639596,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
305,1974-07-31,0,-6.726758569694976,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
306,1974-10-31,1,-0.29115674202092956,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
307,1974-10-31,2,-1.0555206102583325,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
308,1974-10-31,0,-1.8911437041339214,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
309,1975-01-31,2,4.723569878902355,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
310,1975-01-31,0,10.393090929866315,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
311,1975-01-31,1,1.4156199928145143,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
312,1975-04-30,0,-4.109013797686053,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
313,1975-04-30,1,0.12930817083156532,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
314,1975-04-30,2,-2.2890411293410744,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
315,1975-07-31,0,-5.5085761701970135,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
316,1975-07-31,1,-0.8349710943231569,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
317,1975-07-31,2,-1.4411076804536036,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
318,1975-10-31,1,0.0737251754134286,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
319,1975-10-31,2,1.0367706134634036,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
320,1975-10-31,0,3.86354448030613,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
321,1976-01-31,2,2.46789191834505,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
322,1976-01-31,0,6.769640952343076,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
323,1976-01-31,1,0.484004303586024,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
324,1976-04-30,2,-2.260973212780147,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
325,1976-04-30,0,-5.222159515078662,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
326,1976-04-30,1,-0.18942983552603354,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
327,1976-07-31,2,-1.2467785629260781,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
328,1976-07-31,1,-0.6574971770942913,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
329,1976-07-31,0,-5.332188489868003,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
330,1976-10-31,1,0.43263553990969983,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
331,1976-10-31,0,0.6036484029918683,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
332,1976-10-31,2,0.11960812789991104,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
333,1977-01-31,1,-0.6556897581851393,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
334,1977-01-31,0,0.9559073891476615,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
335,1977-01-31,2,0.11613272520813678,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
336,1977-04-30,1,0.16816886863288033,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
337,1977-04-30,0,2.380158487931878,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
338,1977-04-30,2,0.179804364153062,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
339,1977-07-31,1,0.5237259368048844,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
340,1977-07-31,0,-3.3102719363943427,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
341,1977-07-31,2,-0.4634714200654033,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
342,1977-10-31,0,1.8264745200028214,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
343,1977-10-31,2,0.4552059569353455,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
344,1977-10-31,1,-0.19483360407101136,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
345,1978-01-31,2,3.252274082712531,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
346,1978-01-31,0,7.453175930388003,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
347,1978-01-31,1,1.5386876271666696,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
348,1978-04-30,2,-2.5262971875865223,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
349,1978-04-30,0,-6.021581738450981,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
350,1978-04-30,1,-0.2666782835811303,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
351,1978-07-31,0,-3.37000632491949,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
352,1978-07-31,1,-1.4033968952401032,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
353,1978-07-31,2,-0.77876579604288,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
354,1978-10-31,1,-0.14520934130546548,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
355,1978-10-31,2,0.034668192696849065,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
356,1978-10-31,0,1.2102079598328173,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
357,1979-01-31,1,0.9288647506262064,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
358,1979-01-31,2,0.6110698023227044,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
359,1979-01-31,0,1.8712382218168453,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
360,1979-04-30,1,0.08678267568682729,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
361,1979-04-30,0,2.4451991652026157,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
362,1979-04-30,2,0.5398285084080325,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
363,1979-07-31,0,-5.843762551272928,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
364,1979-07-31,1,-1.0221154885376051,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
365,1979-07-31,2,-1.8120253241152313,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
366,1979-10-31,0,2.096181504123462,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
367,1979-10-31,1,0.5435319486625545,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
368,1979-10-31,2,0.7375143061198073,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
369,1980-01-31,1,0.47820719889296637,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
370,1980-01-31,2,1.9551344844352805,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
371,1980-01-31,0,5.697769497894806,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
372,1980-04-30,2,-0.8063437793421864,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
373,1980-04-30,0,-2.595261119147983,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
374,1980-04-30,1,-0.2740866037546563,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
375,1980-07-31,2,-0.9572432097737118,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
376,1980-07-31,0,-5.2734346859548005,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
377,1980-07-31,1,0.015484881408660556,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
378,1980-10-31,0,0.20055765344537724,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
379,1980-10-31,1,-0.6155663006171641,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
380,1980-10-31,2,-0.6609982975579594,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
381,1981-01-31,1,0.8249194978551877,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
382,1981-01-31,2,2.7545194984307124,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
383,1981-01-31,0,7.930198625942765,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
384,1981-04-30,1,0.02663971087890693,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
385,1981-04-30,2,-1.116900072474385,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
386,1981-04-30,0,-2.951897214772621,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
387,1981-07-31,2,-0.5991325671317997,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
388,1981-07-31,0,-4.035002711694334,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
389,1981-07-31,1,-0.3645355830742687,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
390,1981-10-31,0,1.44894141683281,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
391,1981-10-31,1,-0.5482555099553517,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
392,1981-10-31,2,-0.5247711801658506,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
393,1982-01-31,0,8.486985024319704,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
394,1982-01-31,1,2.222624831907431,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
395,1982-01-31,2,2.7878432971525524,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
396,1982-04-30,0,-3.5982661151308655,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
397,1982-04-30,2,-1.2766982688410566,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
398,1982-04-30,1,-1.3179347266204406,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
399,1982-07-31,2,-1.7857874736386172,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
400,1982-07-31,1,-0.3360776430603991,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
401,1982-07-31,0,-8.07769815712518,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
402,1982-10-31,2,0.4815360475587287,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
403,1982-10-31,1,-0.02312130986108496,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
404,1982-10-31,0,2.6833365194830474,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
405,1983-01-31,2,2.7507866559501144,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
406,1983-01-31,1,0.5911164870800605,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
407,1983-01-31,0,7.352523761408822,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
408,1983-04-30,2,-1.2755860839180557,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
409,1983-04-30,1,0.7810939985010017,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
410,1983-04-30,0,-1.6041025286211816,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
411,1983-07-31,2,-1.423870474891975,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
412,1983-07-31,0,-6.327097979506381,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
413,1983-07-31,1,-1.456335554560585,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
414,1983-10-31,1,-0.35131508929797917,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
415,1983-10-31,2,-0.5786327392830424,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
416,1983-10-31,0,-1.0228166602615314,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
417,1984-01-31,0,9.65260886686567,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
418,1984-01-31,1,2.0296430841770166,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
419,1984-01-31,2,3.4924056744842327,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
420,1984-04-30,2,-2.234678405486928,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
421,1984-04-30,0,-4.24342518471607,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
422,1984-04-30,1,-0.8725782943526348,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
423,1984-07-31,0,-4.555922799473333,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
424,1984-07-31,1,-0.8029316641018616,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
425,1984-07-31,2,-0.5987455566040034,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
426,1984-10-31,0,0.6317864045204984,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
427,1984-10-31,1,-0.07619431139366384,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
428,1984-10-31,2,-0.6595108895232258,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
429,1985-01-31,2,1.8371424848422646,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
430,1985-01-31,0,4.291436750485452,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
431,1985-01-31,1,0.47517445657584245,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
432,1985-04-30,0,-2.8313374251608563,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
433,1985-04-30,2,-1.4460113579888765,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
434,1985-04-30,1,-0.5605826446906288,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
435,1985-07-31,2,-0.8907163740992676,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
436,1985-07-31,0,-3.570638114697493,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
437,1985-07-31,1,-0.21106256343720398,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
438,1985-10-31,2,1.4359554033033826,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
439,1985-10-31,1,0.1914653804871067,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
440,1985-10-31,0,2.540595507514724,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
441,1986-01-31,0,3.1130435285382045,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
442,1986-01-31,2,0.6359124783196353,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
443,1986-01-31,1,0.49103597265338783,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
444,1986-04-30,1,0.7747534919834187,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
445,1986-04-30,2,-0.3239959719553678,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
446,1986-04-30,0,0.5809854467222637,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
447,1986-07-31,1,-1.6045039082379025,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
448,1986-07-31,2,-1.4940675527817338,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
449,1986-07-31,0,-5.5097000879263005,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
450,1986-10-31,2,0.1416762008478767,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
451,1986-10-31,0,0.4729395226791979,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
452,1986-10-31,1,0.20928610087148902,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
453,1987-01-31,0,6.407873441474001,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
454,1987-01-31,1,0.33138755109847007,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
455,1987-01-31,2,2.0527603306607247,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
456,1987-04-30,0,-2.8415867691947465,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
457,1987-04-30,1,0.10271219277833876,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
458,1987-04-30,2,-1.0552329719688012,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
459,1987-07-31,1,-0.0009005961954935415,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
460,1987-07-31,2,-0.6638889124504939,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
461,1987-07-31,0,-4.530870816136932,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
462,1987-10-31,2,-1.3932780531976687,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
463,1987-10-31,1,-1.2253489199859828,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
464,1987-10-31,0,-1.468780741283568,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
465,1988-01-31,2,3.1476259098262513,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
466,1988-01-31,0,8.91133286202351,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
467,1988-01-31,1,1.5466049650171096,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
468,1988-04-30,0,-3.589282359751495,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
469,1988-04-30,1,-0.4337761747547877,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
470,1988-04-30,2,-0.7863707844148529,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
471,1988-07-31,2,-1.291017693225787,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
472,1988-07-31,0,-2.9343094403022696,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
473,1988-07-31,1,-0.40387816020560474,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
474,1988-10-31,1,-0.5873859475996152,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
475,1988-10-31,2,-0.10381864837330324,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
476,1988-10-31,0,-0.8832703390072445,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
477,1989-01-31,1,2.0148551073365244,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
