,time,precipitation_diff,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
50,1961-07-31,0.6041476091602285,2,1961,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
51,1961-10-31,0.7039330779080379,2,1961,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
52,1962-01-31,1.3280320592625259,2,1962,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
53,1962-04-30,0.8916321884475027,2,1962,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
54,1962-07-31,0.5044479495025234,2,1962,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
55,1962-10-31,0.6760011570116833,2,1962,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
56,1963-01-31,1.3764302250375071,2,1963,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
57,1963-04-30,1.059047922412719,2,1963,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
58,1963-07-31,0.5484982914647228,2,1963,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
59,1963-10-31,0.6765732372316022,2,1963,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
60,1964-01-31,1.827588700159779,2,1964,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
61,1964-04-30,0.9430848120902365,2,1964,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
62,1964-07-31,0.6045337634702432,2,1964,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
63,1964-10-31,0.6711956601146634,2,1964,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
64,1965-01-31,1.7214817227849,2,1965,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
65,1965-04-30,0.8838705062835369,2,1965,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
66,1965-07-31,0.4895452000040911,2,1965,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
67,1965-10-31,0.5523169443109318,2,1965,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
68,1966-01-31,1.441204254368418,2,1966,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
69,1966-04-30,0.7515523502551402,2,1966,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
70,1966-07-31,0.5684639684401999,2,1966,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
71,1966-10-31,0.6208524144812992,2,1966,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
72,1967-01-31,1.7892877879335163,2,1967,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
73,1967-04-30,1.139591975935081,2,1967,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
74,1967-07-31,0.46350115139540327,2,1967,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
75,1967-10-31,0.9074370846700017,2,1967,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
76,1968-01-31,1.3966676501388868,2,1968,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
77,1968-04-30,0.9695614175707624,2,1968,4,30,18,1,121,2,Spring,-0.4999999999999998,0.6234898018587336
78,1968-07-31,0.6246853644439623,2,1968,7,31,31,2,213,3,Summer,-0.8660254037844388,-0.22252093395631434
79,1968-10-31,0.9240703793185032,2,1968,10,31,44,3,305,4,Fall,0.5000000000000001,-0.900968867902419
80,1969-01-31,1.716719136550997,2,1969,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
81,1969-04-30,0.883131298309799,2,1969,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
82,1969-07-31,0.44101831369694466,2,1969,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
83,1969-10-31,0.5264016124185439,2,1969,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
84,1970-01-31,1.3333381222405427,2,1970,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
85,1970-04-30,0.9068894261160523,2,1970,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
86,1970-07-31,0.42441362105906694,2,1970,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
87,1970-10-31,0.5550343338453405,2,1970,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
88,1971-01-31,1.7590389324019682,2,1971,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
89,1971-04-30,1.1000295833903153,2,1971,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
90,1971-07-31,0.659067519128459,2,1971,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
91,1971-10-31,0.6540904023548166,2,1971,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
92,1972-01-31,1.7858123831777009,2,1972,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
93,1972-04-30,1.6062134777233876,2,1972,4,30,17,6,121,2,Spring,-0.4999999999999998,0.6234898018587334
94,1972-07-31,0.7413758715386641,2,1972,7,31,31,0,213,3,Summer,-0.8660254037844388,1.0
95,1972-10-31,0.5737271279616609,2,1972,10,31,44,1,305,4,Fall,0.5000000000000001,0.6234898018587336
96,1973-01-31,1.3449800000877654,2,1973,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
97,1973-04-30,0.5233293983089561,2,1973,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
98,1973-07-31,0.3350543528358352,2,1973,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
99,1973-10-31,0.665188803196857,2,1973,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
100,1974-01-31,2.1339817294633567,2,1974,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
101,1974-04-30,1.2277794422340562,2,1974,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
102,1974-07-31,0.5464673983231528,2,1974,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
103,1974-10-31,0.17939073596899857,2,1974,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
104,1975-01-31,1.7132580393138905,2,1975,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
105,1975-04-30,0.9896806798146135,2,1975,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
106,1975-07-31,0.5384582479407657,2,1975,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
107,1975-10-31,0.8588529894740089,2,1975,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
108,1976-01-31,1.9402603314437177,2,1976,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
109,1976-04-30,0.9887134674108691,2,1976,4,30,18,4,121,2,Spring,-0.4999999999999998,-0.9009688679024191
110,1976-07-31,0.5171624814933784,2,1976,7,31,31,5,213,3,Summer,-0.8660254037844388,-0.2225209339563146
111,1976-10-31,0.5472683184108861,2,1976,10,31,44,6,305,4,Fall,0.5000000000000001,0.6234898018587334
112,1977-01-31,0.668692801457785,2,1977,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
113,1977-04-30,0.7700621072172079,2,1977,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
114,1977-07-31,0.5142162558878399,2,1977,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
115,1977-10-31,0.6359410865554156,2,1977,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
116,1978-01-31,1.6588243957240245,2,1978,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
117,1978-04-30,0.897294515714111,2,1978,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
118,1978-07-31,0.6462528723381562,2,1978,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
119,1978-10-31,0.6730692327316654,2,1978,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
120,1979-01-31,0.9195509328681644,2,1979,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
121,1979-04-30,1.0799083511611103,2,1979,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
122,1979-07-31,0.4348541274474981,2,1979,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
123,1979-10-31,0.661870715588766,2,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
124,1980-01-31,1.4428203937094617,2,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
125,1980-04-30,1.0224561594219672,2,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
126,1980-07-31,0.7523598537963625,2,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
127,1980-10-31,0.5253718613478562,2,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
128,1981-01-31,1.5211384704845874,2,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
129,1981-04-30,1.1350532442525179,2,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
130,1981-07-31,0.8874857129094359,2,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
131,1981-10-31,0.6819222051697171,2,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
132,1982-01-31,1.6295051702961019,2,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
133,1982-04-30,1.2070816270037736,2,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
134,1982-07-31,0.6557637416412393,2,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
135,1982-10-31,0.8385011574170325,2,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
136,1983-01-31,1.5858981908742313,2,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
137,1983-04-30,1.2002513526015244,2,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
138,1983-07-31,0.8144593985987831,2,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
139,1983-10-31,0.6200514991833771,2,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
140,1984-01-31,1.7416762327754047,2,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
141,1984-04-30,1.039108206086645,2,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
142,1984-07-31,0.8013587143971186,2,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
143,1984-10-31,0.6940789587595404,2,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
144,1985-01-31,1.2306779344061078,2,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
145,1985-04-30,0.837891793638547,2,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
146,1985-07-31,0.4272168266855487,2,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
147,1985-10-31,0.9705949819879074,2,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
148,1986-01-31,1.124914203996363,2,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
149,1986-04-30,1.0821998996934388,2,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
150,1986-07-31,0.5287328483036013,2,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
151,1986-10-31,0.5529319322018008,2,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
152,1987-01-31,1.3309210739865711,2,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
153,1987-04-30,0.8464961669852242,2,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
154,1987-07-31,0.6933781569482635,2,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
155,1987-10-31,0.16408753092134334,2,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
156,1988-01-31,1.1341104342291042,2,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
157,1988-04-30,1.1508041146663373,2,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
158,1988-07-31,0.5973970345061622,2,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
159,1988-10-31,0.5874141984932483,2,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
160,1989-01-31,1.491275769951423,2,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
161,1989-04-30,0.9922235550800595,2,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
162,1989-07-31,0.5335097345779277,2,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
163,1989-10-31,0.6520452074412453,2,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
164,1990-01-31,1.6127717693003845,2,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
165,1990-04-30,0.9753400547719615,2,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
166,1990-07-31,0.8006006998640807,2,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
167,1990-10-31,0.8371138608219524,2,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
168,1991-01-31,1.840989726654188,2,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
169,1991-04-30,1.1174601035854614,2,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
170,1991-07-31,0.6851687754879469,2,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
171,1991-10-31,0.34967105911759067,2,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
172,1992-01-31,1.5232265748251954,2,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
173,1992-04-30,0.7172076141232984,2,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
174,1992-07-31,0.5536327363072854,2,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
175,1992-10-31,0.46255721659047927,2,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
